pmc,repoIDcount
PMC4274971,3
PMC4512160,8
PMC3923667,20
PMC6022867,4
PMC6169238,38
PMC3983033,3
PMC3660251,9
PMC4782175,4
PMC4494912,16
PMC5118876,24
PMC4881437,20
PMC5288152,20
PMC5111107,21
PMC5463424,9
PMC6154428,21
PMC6169589,19
PMC5903354,37
PMC6585086,12
PMC6459838,35
PMC6082955,7
PMC5914046,7
PMC3425912,2
PMC3278409,8
PMC3887292,5
PMC3625954,21
PMC3721473,14
PMC3605061,3
PMC4247127,12
PMC4290694,2
PMC4081507,5
PMC4219121,13
PMC4345161,4
PMC4673097,45
PMC4678722,6
PMC4632285,8
PMC5001782,5
PMC5408923,8
PMC5118876,24
PMC4907340,14
PMC4965015,6
PMC5059877,2
PMC5081368,8
PMC4911360,4
PMC5144978,7
PMC4877997,14
PMC4784276,29
PMC4902951,9
PMC5087121,9
PMC5130003,4
PMC5349991,103
PMC5362544,8
PMC4757072,8
PMC5142791,31
PMC4789788,5
PMC5075878,6
PMC5098145,3
PMC5331266,13
PMC5645935,12
PMC5477507,2
PMC5464849,2
PMC5464854,4
PMC5542276,4
PMC5472630,9
PMC5504034,16
PMC5562889,8
PMC5575202,9
PMC5691048,10
PMC6307676,2
PMC6412087,17
PMC6274992,15
PMC6091081,16
PMC6240943,11
PMC6072180,15
PMC6350263,2
PMC6341833,2
PMC5870638,15
PMC6138406,3
PMC6485580,3
PMC6558878,6
PMC6382717,1
PMC6584344,2
PMC6407256,4
PMC6539991,4
PMC6443015,30
PMC6435808,15
PMC6584731,6
PMC5172551,5
PMC4871414,3
PMC5691892,10
PMC5403292,16
PMC5289504,6
PMC6090666,14
PMC6028512,7
PMC6189109,7
PMC6126192,17
PMC6331023,6
PMC5870638,15
PMC6547646,2
PMC3580500,2
PMC5327377,12
PMC5634876,6
PMC5504034,16
PMC5537485,4
PMC6052463,8
PMC5643524,2
PMC3380847,3
PMC5045660,5
PMC6154804,7
PMC3541240,1
PMC4029382,1
PMC4455110,6
PMC4558117,5
PMC6286605,4
PMC5290602,19
PMC5788660,5
PMC5009348,2
PMC6097487,3
PMC4398980,2
PMC4144122,6
PMC5179926,5
PMC5715098,13
PMC6009666,3
PMC3868540,4
PMC3931652,5
PMC5937285,6
PMC5863440,3
PMC4964047,3
PMC5042011,3
PMC2311292,18
PMC3459423,1
PMC3852022,2
PMC3648557,2
PMC4075304,2
PMC5392277,51
PMC5617499,8
PMC5663545,3
PMC5696199,34
PMC5756345,14
PMC6306399,6
PMC6325603,12
PMC6485279,5
PMC6607695,2
PMC6466682,13
PMC4838916,2
PMC5821941,3
PMC6525996,4
PMC4141782,25
PMC4650296,26
PMC3751090,24
PMC3617101,25
PMC3829857,37
PMC5741737,8
PMC4143210,6
PMC4317393,6
PMC4381576,34
PMC4467433,2
PMC4745731,18
PMC4487233,2
PMC4614801,5
PMC4735693,8
PMC5009315,9
PMC5783528,6
PMC5421911,4
PMC5716752,19
PMC6002392,1
PMC6231523,36
PMC6096065,4
PMC6065599,5
PMC5757122,6
PMC6489589,11
PMC6337015,2
PMC4374500,4
PMC5062749,23
PMC4912721,5
PMC5509429,11
PMC6313979,3
PMC5904256,18
PMC5793207,4
PMC6211751,3
PMC6587356,1
PMC4951352,27
PMC5928613,5
PMC5934392,8
PMC5954140,8
PMC6199229,11
PMC6394047,44
PMC6389943,10
PMC5934392,8
PMC5954140,8
PMC6494854,12
PMC4674855,14
PMC4464090,2
PMC4496176,1
PMC4741617,3
PMC4857335,3
PMC5003486,7
PMC5122339,10
PMC5351668,14
PMC5776944,11
PMC5696163,8
PMC5722558,4
PMC5787480,6
PMC6142385,4
PMC6021271,8
PMC5983982,5
PMC6399908,12
PMC6393505,33
PMC6385430,2
PMC6450889,8
PMC3422237,1
PMC4595013,1
PMC5053590,4
PMC5217208,3
PMC4262117,33
PMC3618335,1
PMC3827844,8
PMC3591264,5
PMC4167139,22
PMC4219025,14
PMC4104795,1
PMC3989170,25
PMC4460778,3
PMC4608514,14
PMC4585941,2
PMC5984042,7
PMC4938493,7
PMC5017670,19
PMC5545904,6
PMC5513529,3
PMC6027313,17
PMC5963017,2
PMC5868199,9
PMC5834268,9
PMC6616202,17
PMC5264486,15
PMC6138907,4
PMC4457348,21
PMC5321758,16
PMC5908281,4
PMC6539490,2
PMC6215549,2
PMC5937478,3
PMC6458252,9
PMC6364399,8
PMC6394047,44
PMC5104689,1
PMC6616200,45
PMC4848536,9
PMC5963164,6
PMC4214395,1
PMC4438576,2
PMC5127041,1
PMC5343325,2
PMC5776930,3
PMC6218470,2
PMC6337483,8
PMC4210474,1
PMC5450516,14
PMC5802158,2
PMC4289221,8
PMC4764075,27
PMC4888666,6
PMC5068235,5
PMC4991412,8
PMC5008296,3
PMC5067006,7
PMC5087701,26
PMC5142791,31
PMC5814809,27
PMC5384279,27
PMC5575024,5
PMC6122470,6
PMC5877434,3
PMC6158153,8
PMC6004648,34
PMC6057453,30
PMC6443325,9
PMC6616584,21
PMC6618071,14
PMC6482513,30
PMC6589752,11
PMC4777381,6
PMC4194462,54
PMC6169238,38
PMC6610624,10
PMC4419664,20
PMC3618251,6
PMC5688662,3
PMC6025034,11
PMC6506628,9
PMC3658956,3
PMC6247532,67
PMC3580496,11
PMC3765721,6
PMC4267611,2
PMC5069797,17
PMC4769831,2
PMC4924883,1
PMC5032785,1
PMC4663468,5
PMC4792155,1
PMC5975520,5
PMC3335165,2
PMC5031846,1
PMC5036598,5
PMC6392650,3
PMC6033442,6
PMC3743905,5
PMC5386358,1
PMC4496244,12
PMC5354750,1
PMC4726811,21
PMC5403261,6
PMC5642505,1
PMC5762311,5
PMC6321139,3
PMC6313174,13
PMC6313208,3
PMC6522811,5
PMC3997360,11
PMC6177191,7
PMC3439921,3
PMC5712218,2
PMC6326803,4
PMC3591265,6
PMC5241709,354
PMC3225034,1
PMC3799015,10
PMC4578952,11
PMC4868995,7
PMC5789701,6
PMC6499921,5
PMC4963201,4
PMC5772169,5
PMC6028249,4
PMC5289558,12
PMC4480648,7
PMC3573947,8
PMC5990383,1
PMC6162650,26
PMC6474589,14
PMC4053990,9
PMC4078930,49
PMC4958311,11
PMC5327725,11
PMC6418066,4
PMC6276789,10
PMC4734171,2
PMC5241709,354
PMC5349991,103
PMC6245545,9
PMC4504116,3
PMC4354028,37
PMC5564570,5
PMC5433165,19
PMC5814463,13
PMC6567289,34
PMC1913926,1
PMC4574526,17
PMC4048464,2
PMC5386887,5
PMC4210507,2
PMC3945186,2
PMC4460970,13
PMC4741662,5
PMC4633176,6
PMC5040815,1
PMC5349991,103
PMC5716752,19
PMC5911625,17
PMC6196629,2
PMC6203939,5
PMC5773092,39
PMC6350566,7
PMC4467386,2
PMC3581501,2
PMC4963296,8
PMC6237736,8
PMC3132168,4
PMC4787753,15
PMC5779900,2
PMC6396098,3
PMC4160574,2
PMC2906482,7
PMC2955195,7
PMC3224118,16
PMC3236847,23
PMC4100821,6
PMC5241709,354
PMC5078078,17
PMC5349991,103
PMC5986931,6
PMC6449919,8
PMC6305824,17
PMC4624943,3
PMC4796004,1
PMC5140053,2
PMC5987223,2
PMC6363223,5
PMC4030167,14
PMC4055997,2
PMC5241709,354
PMC3929188,6
PMC4514980,2
PMC3583005,20
PMC4702415,4
PMC6380841,7
PMC4945155,1
PMC3958511,16
PMC4381656,4
PMC4742191,5
PMC4895785,4
PMC5295003,6
PMC4941294,6
PMC5029693,4
PMC5356599,33
PMC5086981,7
PMC5461634,8
PMC5713690,6
PMC5570484,10
PMC5605537,6
PMC6356039,4
PMC5924487,94
PMC5997181,3
PMC5816075,15
PMC6218583,6
PMC6509866,8
PMC6374894,30
PMC6349882,3
PMC6580024,5
PMC6639383,7
PMC6461029,3
PMC4030167,14
PMC3976248,3
PMC3982252,8
PMC4897750,33
PMC4916988,39
PMC4871315,1
PMC4016589,7
PMC6423131,3
PMC3272053,4
PMC6231457,14
PMC5903354,37
PMC5739609,17
PMC4162560,3
PMC5913055,11
PMC5737434,15
PMC6231457,14
PMC5460227,42
PMC3590172,5
PMC4601526,11
PMC5348417,4
PMC5629558,2
PMC6592002,13
PMC6489015,3
PMC6508724,5
PMC5472765,2
PMC3302774,1
PMC4856112,93
PMC5585404,25
PMC6437866,3
PMC3903663,2
PMC3078852,1
PMC4482318,7
PMC5183755,10
PMC4980791,12
PMC6433899,3
PMC6162650,26
PMC3134471,1
PMC5054165,1
PMC4786338,1
PMC3060867,3
PMC3980263,21
PMC3798826,2
PMC4283676,3
PMC4182295,4
PMC4407592,7
PMC4695069,1
PMC4643992,4
PMC5134233,3
PMC4972521,2
PMC5122401,3
PMC5302988,4
PMC5342432,3
PMC5348404,4
PMC5349991,103
PMC4881735,15
PMC5036598,5
PMC5374559,5
PMC5687179,3
PMC5487922,4
PMC5393410,3
PMC5861093,5
PMC5650396,5
PMC5652719,3
PMC5663545,3
PMC5768331,11
PMC5661476,3
PMC5366889,3
PMC5459835,1
PMC5466646,2
PMC6350633,7
PMC6246950,5
PMC5964200,3
PMC6306399,6
PMC6056647,10
PMC5859474,3
PMC5919710,5
PMC6149062,12
PMC5912095,5
PMC5952805,5
PMC6047603,4
PMC6186297,10
PMC5903354,37
PMC6086860,5
PMC6009060,6
PMC6538884,6
PMC6377647,7
PMC6528261,2
PMC6447923,12
PMC4349474,1
PMC5482572,2
PMC5011650,15
PMC3829857,37
PMC5241709,354
PMC5477496,8
PMC4244019,3
PMC4355521,3
PMC4717865,3
PMC4587873,3
PMC6142038,4
PMC6403089,4
PMC6298395,1
PMC4137096,11
PMC4317393,6
PMC3925090,11
PMC4738320,3
PMC6353902,4
PMC2822536,7
PMC3121877,1
PMC4029357,9
PMC3764016,1
PMC3762755,4
PMC4666521,3
PMC5001207,5
PMC2822536,7
PMC4699251,8
PMC3519681,2
PMC3721170,2
PMC5759208,25
PMC6254934,6
PMC6306399,6
PMC5958474,60
PMC6599165,3
PMC6394047,44
PMC3013804,10
PMC3650062,22
PMC5485747,31
PMC6458252,9
PMC5431532,14
PMC6172385,2
PMC6025034,11
PMC4448473,5
PMC3824026,2
PMC3999108,2
PMC6433938,18
PMC6556028,3
PMC3071699,5
PMC3715297,2
PMC4487975,13
PMC5363876,13
PMC5975595,13
PMC6396666,7
PMC3197683,4
PMC3539393,4
PMC5752448,54
PMC5948809,3
PMC5924759,1
PMC5928629,9
PMC5915122,59
PMC6340501,8
PMC6567798,2
PMC3936758,5
PMC5030092,4
PMC5179926,5
PMC5561104,9
PMC5882141,3
PMC3617451,3
PMC4053392,10
PMC5787426,3
PMC3852062,3
PMC4303123,3
PMC4823100,10
PMC5085182,4
PMC5783585,22
PMC5823602,8
PMC6130800,3
PMC6599838,3
PMC5438617,2
PMC5762286,3
PMC3531492,3
PMC4734686,4
PMC6515928,5
PMC6513102,7
PMC4448473,5
PMC5757172,37
PMC6144214,27
PMC6059757,26
PMC6399847,39
PMC5829577,2
PMC5712098,1
PMC5154700,1
PMC5302936,82
PMC5788584,8
PMC5802202,3
PMC5059886,1
PMC5345243,26
PMC4255903,1
PMC4255905,1
PMC5819708,1
PMC3842546,10
PMC4213475,8
PMC4214593,5
PMC4278533,2
PMC5351668,14
PMC4387734,1
PMC6031699,3
PMC3876274,1
PMC4477296,2
PMC4076981,4
PMC5557485,4
PMC4380032,4
PMC4524424,4
PMC5430617,3
PMC5669633,13
PMC5589900,3
PMC6154017,2
PMC6427844,5
PMC3971345,2
PMC4132906,3
PMC5573394,1
PMC5342676,2
PMC6176896,6
PMC4137096,11
PMC4475614,3
PMC6240084,5
PMC4743842,4
PMC5345243,26
PMC4022672,26
PMC5581332,2
PMC4172779,2
PMC4116497,7
PMC4664398,4
PMC4877997,14
PMC5082879,4
PMC5520928,9
PMC5331266,13
PMC5472630,9
PMC5504034,16
PMC5924487,94
PMC6306310,6
PMC6274992,15
PMC6218776,10
PMC6042237,10
PMC6091081,16
PMC5838460,6
PMC6240943,11
PMC6072180,15
PMC6438265,3
PMC6584551,9
PMC6435808,15
PMC4444008,2
PMC6349860,1
PMC4641642,8
PMC4947707,8
PMC5302936,82
PMC5752532,13
PMC5409150,3
PMC5437009,2
PMC5773092,39
PMC3675495,1
PMC4987876,4
PMC4930192,4
PMC5714592,7
PMC5322498,5
PMC5760723,18
PMC3534550,3
PMC3595022,4
PMC4106362,8
PMC6084086,17
PMC6138907,4
PMC3843544,3
PMC6592002,13
PMC3819264,2
PMC3575808,8
PMC3874207,5
PMC6398447,7
PMC3484991,2
PMC5144967,1
PMC6125343,4
PMC6599842,5
PMC3982325,4
PMC4869178,19
PMC5971487,88
PMC5975520,5
PMC4642305,7
PMC6225669,6
PMC6525259,15
PMC3534650,4
PMC5241709,354
PMC6126153,18
PMC5919722,4
PMC3907334,6
PMC4572072,8
PMC4663677,7
PMC4357728,20
PMC4499120,6
PMC4824118,21
PMC5041455,3
PMC5122392,3
PMC5676741,20
PMC6371444,9
PMC4359378,6
PMC5977107,10
PMC4015751,2
PMC5009765,5
PMC5708896,8
PMC6049828,8
PMC4297464,6
PMC4813707,4
PMC4831003,8
PMC5400504,10
PMC5737473,7
PMC6168483,5
PMC3519815,2
PMC4062459,3
PMC4345828,10
PMC3931674,6
PMC4887555,7
PMC5613937,11
PMC5481992,2
PMC5789529,47
PMC5903354,37
PMC4640718,5
PMC5174729,5
PMC4364644,2
PMC3570387,2
PMC3743784,2
PMC6006150,2
PMC3521175,1
PMC3743784,2
PMC4229886,5
PMC5463078,2
PMC4960687,4
PMC6239274,4
PMC6582687,8
PMC5558580,45
PMC5480877,5
PMC5016890,3
PMC3619940,1
PMC6485469,1
PMC5938056,16
PMC6471692,2
PMC5753247,3
PMC6172469,8
PMC5118876,24
PMC5493646,12
PMC6194434,5
PMC5938056,16
PMC5829071,10
PMC6416940,1
PMC3625784,1
PMC4382323,3
PMC5535860,4
PMC5373963,8
PMC4222980,2
PMC6529612,2
PMC5596332,4
PMC4813707,4
PMC5091840,2
PMC3362332,1
PMC4150121,2
PMC6147457,3
PMC3174258,1
PMC4838633,3
PMC3905700,3
PMC3875446,12
PMC5356599,33
PMC5412308,11
PMC5984002,7
PMC6247532,67
PMC5938056,16
PMC4696738,7
PMC5396313,13
PMC5596581,3
PMC6476918,6
PMC6245545,9
PMC3916335,2
PMC6529612,2
PMC5268473,5
PMC3424540,1
PMC3932016,7
PMC4764585,18
PMC4063566,1
PMC4438953,3
PMC5623795,16
PMC6070648,36
PMC6433684,1
PMC6541473,4
PMC4233729,5
PMC3665679,2
PMC4041454,5
PMC6180441,7
PMC6531294,5
PMC4652904,5
PMC4429029,6
PMC4838008,37
PMC5596944,9
PMC6325803,11
PMC5302936,82
PMC5501688,4
PMC2373894,17
PMC2748096,62
PMC3002903,4
PMC4142055,2
PMC6423920,13
PMC4318388,1
PMC3617979,2
PMC3747619,18
PMC3749952,26
PMC4256903,3
PMC4012297,6
PMC4530583,4
PMC5133487,3
PMC4939021,7
PMC5843881,14
PMC5684262,5
PMC4889937,3
PMC4718516,2
PMC5544197,5
PMC6301338,1
PMC5974201,7
PMC6166008,1
PMC6344412,6
PMC6076205,4
PMC5807363,3
PMC5859169,9
PMC6537635,11
PMC6491842,7
PMC4016583,1
PMC4030454,4
PMC4410982,31
PMC3896911,2
PMC5259824,2
PMC4942116,12
PMC5712526,9
PMC5617529,12
PMC5887474,8
PMC5798318,4
PMC4741750,5
PMC4873526,3
PMC4535747,3
PMC4008360,5
PMC4110715,12
PMC5351660,48
PMC5768613,11
PMC3907334,6
PMC4572072,8
PMC4663677,7
PMC4742136,5
PMC5354662,7
PMC4776156,2
PMC5829742,4
PMC4623162,10
PMC6442023,2
PMC3250467,2
PMC4528629,1
PMC5100999,9
PMC6208371,4
PMC6468894,11
PMC5446243,4
PMC5416830,8
PMC6049828,8
PMC4769179,4
PMC5727985,14
PMC5727408,8
PMC5241709,354
PMC4383163,8
PMC4572072,8
PMC5338917,3
PMC5394245,7
PMC5676741,20
PMC6371444,9
PMC4321547,2
PMC4961620,12
PMC6014400,5
PMC4266180,1
PMC5226544,3
PMC6609598,6
PMC4315123,2
PMC5322959,2
PMC6474637,106
PMC4636775,2
PMC5048371,5
PMC5079059,8
PMC5690420,8
PMC4255770,10
PMC3983271,9
PMC4880456,5
PMC5308653,2
PMC5674097,3
PMC5372308,22
PMC5865962,4
PMC5961473,8
PMC3266878,6
PMC4496244,12
PMC5022870,23
PMC5219690,2
PMC5628952,10
PMC5435724,2
PMC6469047,37
PMC5883274,4
PMC4316712,12
PMC4053849,3
PMC4573627,1
PMC4406451,15
PMC5079748,10
PMC5123759,2
PMC4650296,26
PMC5008362,22
PMC5777737,5
PMC6367506,32
PMC5628273,1
PMC5658440,2
PMC2998199,1
PMC5901038,6
PMC4547639,1
PMC4561473,10
PMC6052089,11
PMC6629899,4
PMC5979835,5
PMC6323234,28
PMC6194014,1
PMC6487267,2
PMC6396440,1
PMC5941338,4
PMC5979835,5
PMC6323234,28
PMC3798956,1
PMC3827369,1
PMC5013276,15
PMC5533255,1
PMC5536125,1
PMC5433149,4
PMC5979835,5
PMC4690879,2
PMC3199787,1
PMC6333964,3
PMC4641642,8
PMC4028247,13
PMC3519484,21
PMC3536747,2
PMC2911390,6
PMC3151299,1
PMC4221091,5
PMC3835424,11
PMC3913945,3
PMC4292938,14
PMC4170624,17
PMC4534679,10
PMC4535154,6
PMC4366523,5
PMC4449308,4
PMC4742280,6
PMC5301337,3
PMC5263239,8
PMC6208034,2
PMC5976347,3
PMC4893634,4
PMC4944831,3
PMC5100296,6
PMC3286152,1
PMC3932404,1
PMC4259106,2
PMC5068868,12
PMC5691387,14
PMC5984825,2
PMC6454734,4
PMC4171535,11
PMC4856112,93
PMC5264486,15
PMC5219701,10
PMC6107485,6
PMC5404332,3
PMC5656592,9
PMC6534875,8
PMC4171535,11
PMC4856112,93
PMC5264486,15
PMC5404332,3
PMC5656592,9
PMC5913670,30
PMC3913945,3
PMC4508914,3
PMC5349991,103
PMC5870532,1
PMC6189109,7
PMC5058754,2
PMC5078078,17
PMC6098067,8
PMC6481773,1
PMC4259106,2
PMC4460778,3
PMC5002430,5
PMC5068868,12
PMC5691387,14
PMC5480153,1
PMC5608645,2
PMC5984825,2
PMC6588695,1
PMC6454734,4
PMC5572210,7
PMC5980082,3
PMC5934392,8
PMC6394047,44
PMC4510711,5
PMC4106635,11
PMC4897750,33
PMC5209944,5
PMC5485747,31
PMC4317393,6
PMC3990524,5
PMC5700969,20
PMC5641087,9
PMC6057440,11
PMC6553445,12
PMC4757782,2
PMC5737434,15
PMC4658601,3
PMC4595201,7
PMC5613937,11
PMC5675410,12
PMC5207706,1
PMC5545994,44
PMC6113281,1
PMC4451276,2
PMC4717863,12
PMC5067590,1
PMC5890654,2
PMC5355767,5
PMC6171262,19
PMC6581021,4
PMC6231523,36
PMC5931608,3
PMC6413675,11
PMC3285613,3
PMC3600014,5
PMC4171535,11
PMC5233809,5
PMC4882019,3
PMC5445610,7
PMC5763539,21
PMC6180280,19
PMC6206241,8
PMC5884799,32
PMC6478271,43
PMC3974652,13
PMC4502408,6
PMC5431431,2
PMC4244019,3
PMC4355521,3
PMC4717865,3
PMC4587873,3
PMC4140748,4
PMC4608514,14
PMC5241709,354
PMC4098771,5
PMC4039991,2
PMC3836787,1
PMC6585177,12
PMC6324214,4
PMC4792587,11
PMC3599117,3
PMC4414430,1
PMC6506502,8
PMC4819096,12
PMC3441572,8
PMC3844490,6
PMC5307754,2
PMC4050037,29
PMC4654332,3
PMC4747401,9
PMC5438604,2
PMC5706160,2
PMC5739639,17
PMC5929095,11
PMC5812206,4
PMC5839414,2
PMC6149834,4
PMC6332677,19
PMC6389001,3
PMC6425043,3
PMC4790111,3
PMC5691892,10
PMC5444737,5
PMC4377852,12
PMC4951352,27
PMC5058760,1
PMC5025892,18
PMC5688138,16
PMC5522271,3
PMC5431475,8
PMC6079074,4
PMC6090986,4
PMC6042396,4
PMC5958720,8
PMC6459838,35
PMC4123093,3
PMC4116497,7
PMC5351005,5
PMC6090537,5
PMC5345799,5
PMC3191490,59
PMC5786009,3
PMC3604102,4
PMC4304250,2
PMC4569942,2
PMC4152146,3
PMC5086585,5
PMC4947634,1
PMC4484424,3
PMC4741913,2
PMC4826201,4
PMC5025263,22
PMC4853852,12
PMC4796801,3
PMC5029625,10
PMC5342400,2
PMC5172351,5
PMC5345666,6
PMC5636971,6
PMC5665031,3
PMC5662383,3
PMC5780129,10
PMC5527452,29
PMC5537700,9
PMC5403292,16
PMC5355283,9
PMC5522256,1
PMC5581051,9
PMC5609997,2
PMC5725115,2
PMC5762289,11
PMC5558580,45
PMC5538752,2
PMC5233954,2
PMC5504034,16
PMC6090666,14
PMC5993144,9
PMC6312063,6
PMC5973943,3
PMC5895731,11
PMC6073545,10
PMC5843399,2
PMC5947154,6
PMC6149062,12
PMC6210040,10
PMC6348737,2
PMC6053364,15
PMC6061854,16
PMC6144068,13
PMC6112838,9
PMC6084949,6
PMC5786009,3
PMC6202314,3
PMC5996366,1
PMC6010981,6
PMC6154866,8
PMC6594799,16
PMC6407035,9
PMC6628179,1
PMC6393561,2
PMC6412825,4
PMC6580103,5
PMC6561617,4
PMC6327995,3
PMC6327509,2
PMC6336631,8
PMC6403508,2
PMC6444455,5
PMC6472433,3
PMC6610298,9
PMC5070116,7
PMC3120753,1
PMC3620664,12
PMC4931852,11
PMC6162650,26
PMC4326653,11
PMC5130078,27
PMC4430672,6
PMC4672921,2
PMC6343937,19
PMC3689854,7
PMC4383960,5
PMC5465084,8
PMC6120248,24
PMC3614522,2
PMC5261597,9
PMC4502408,6
PMC6473276,6
PMC4287932,22
PMC4911051,30
PMC4331360,1
PMC5011650,15
PMC5371452,4
PMC5844765,6
PMC6470789,2
PMC4194462,54
PMC6169238,38
PMC5688138,16
PMC6090986,4
PMC3040714,2
PMC3553984,5
PMC4270183,4
PMC5707795,32
PMC6019795,2
PMC4266614,3
PMC5858511,3
PMC4214333,2
PMC4364658,4
PMC4705461,3
PMC5684517,2
PMC5609594,55
PMC5653789,5
PMC6046250,3
PMC5895374,5
PMC5866022,1
PMC6236289,2
PMC6403132,2
PMC4979008,3
PMC5609221,2
PMC5960260,1
PMC4466668,4
PMC5058746,4
PMC5095010,20
PMC5601723,4
PMC4973341,5
PMC6127135,17
PMC4658802,1
PMC4756407,9
PMC5591525,9
PMC5666336,14
PMC6071531,8
PMC6343010,7
PMC4283676,3
PMC4904208,5
PMC5237802,6
PMC5392277,51
PMC5458248,3
PMC4814051,10
PMC5887474,8
PMC6369361,5
PMC4405876,7
PMC4012726,3
PMC4347621,1
PMC4444957,6
PMC4881522,16
PMC5571984,9
PMC3572439,7
PMC5895374,5
PMC3427207,4
PMC3710218,2
PMC5310654,2
PMC6070260,11
PMC4149353,2
PMC6027557,4
PMC6213964,2
PMC6395795,3
PMC6423036,18
PMC4400873,1
PMC4899857,6
PMC4699641,4
PMC5612448,4
PMC5739609,17
PMC6261459,3
PMC5968787,2
PMC6063977,5
PMC6407791,8
PMC6343010,7
PMC6325116,3
PMC6557023,3
PMC3563414,4
PMC5241709,354
PMC4350357,2
PMC4423839,13
PMC6326013,3
PMC3764179,6
PMC4068973,5
PMC4614801,5
PMC4991448,4
PMC5351662,4
PMC5086981,7
PMC5477112,8
PMC6151487,7
PMC6036750,15
PMC6530124,8
PMC4457348,21
PMC4673097,45
PMC4366489,5
PMC4742177,9
PMC5155365,6
PMC4910592,19
PMC5349935,10
PMC5120804,10
PMC4822949,9
PMC5142791,31
PMC5216590,18
PMC5663997,9
PMC5651903,18
PMC5662760,10
PMC5509481,5
PMC5696147,13
PMC5696234,4
PMC5731960,20
PMC5675410,12
PMC6326685,13
PMC5824544,9
PMC6148239,10
PMC6231216,10
PMC5945035,11
PMC6045654,17
PMC6612842,9
PMC6425268,12
PMC6372636,15
PMC4444327,1
PMC4499117,3
PMC5663997,9
PMC5663489,5
PMC6194557,3
PMC4141782,25
PMC4650296,26
PMC4792104,1
PMC4865099,12
PMC5683856,28
PMC4433130,14
PMC4546117,2
PMC5067006,7
PMC5527452,29
PMC5453034,5
PMC5355157,7
PMC5773092,39
PMC6377618,2
PMC6473048,3
PMC5554221,2
PMC5861505,1
PMC4612409,7
PMC4546193,6
PMC4066761,7
PMC5715098,13
PMC5217192,10
PMC6218583,6
PMC5958687,3
PMC3595226,1
PMC3612037,2
PMC3731248,2
PMC4317931,1
PMC4001311,3
PMC4202158,2
PMC4072696,2
PMC4651127,4
PMC4644377,14
PMC4414171,9
PMC4865980,3
PMC4902064,2
PMC5312160,3
PMC5342582,9
PMC5351660,48
PMC5369021,4
PMC5723291,2
PMC5601723,4
PMC5982764,4
PMC6402097,5
PMC6614821,3
PMC5481429,135
PMC5112579,2
PMC5440469,2
PMC5473255,4
PMC5727406,5
PMC6251479,3
PMC6339299,2
PMC3521669,6
PMC4053950,4
PMC4773227,4
PMC5774440,1
PMC5708914,4
PMC5579186,15
PMC6434241,2
PMC6045654,17
PMC3737560,3
PMC4338251,4
PMC6345877,8
PMC4869169,2
PMC5263239,8
PMC6105679,6
PMC4468932,1
PMC4228843,10
PMC5692608,12
PMC5654372,13
PMC4331710,25
PMC5563921,10
PMC4826188,2
PMC4228843,10
PMC4220052,3
PMC4228843,10
PMC4499210,1
PMC4369735,1
PMC4874011,1
PMC4833937,5
PMC5725808,1
PMC5692608,12
PMC6126732,5
PMC4501247,3
PMC4482394,5
PMC4444957,6
PMC4881522,16
PMC5063419,1
PMC4881522,16
PMC6355651,7
PMC6597445,4
PMC5529293,4
PMC4823830,4
PMC3906902,4
PMC4378318,8
PMC4061025,6
PMC4798964,8
PMC5079027,4
PMC5041456,3
PMC5686814,2
PMC5539349,8
PMC5449593,15
PMC6546130,4
PMC6355938,14
PMC5947988,3
PMC5986275,17
PMC6437899,4
PMC6544436,19
PMC6459876,14
PMC6413343,4
PMC6455132,2
PMC6447890,2
PMC4432502,3
PMC4798972,18
PMC6080920,16
PMC3846850,5
PMC4650296,26
PMC5752532,13
PMC4259346,6
PMC4963954,8
PMC5727985,14
PMC5446243,4
PMC5520053,16
PMC5703885,3
PMC6113932,2
PMC6050317,4
PMC6370974,29
PMC6532271,6
PMC6459876,14
PMC4770763,4
PMC5537262,11
PMC4487811,2
PMC6179967,4
PMC5537262,11
PMC4965726,1
PMC5342398,7
PMC5606074,2
PMC6059757,26
PMC6313014,11
PMC5894244,8
PMC6399847,39
PMC6404310,21
PMC2945940,38
PMC3617101,25
PMC4741662,5
PMC5911625,17
PMC6176351,10
PMC6059735,5
PMC6203939,5
PMC6512074,4
PMC6443946,5
PMC6492601,4
PMC4199715,4
PMC4369836,1
PMC4699446,6
PMC5838096,5
PMC3661768,1
PMC4804474,5
PMC5104197,1
PMC5022960,5
PMC5324255,2
PMC5476451,5
PMC5702719,9
PMC5386652,3
PMC5482647,7
PMC5650347,6
PMC5696199,34
PMC5716775,8
PMC5768331,11
PMC5800908,11
PMC5634418,2
PMC5638869,7
PMC6331671,6
PMC6435564,4
PMC6099214,2
PMC6188213,8
PMC6302807,6
PMC6246950,5
PMC6306399,6
PMC6325603,12
PMC6056647,10
PMC6218990,6
PMC5796184,6
PMC5919710,5
PMC5872400,7
PMC5769437,6
PMC6389063,6
PMC5954140,8
PMC5840614,7
PMC6047603,4
PMC6186297,10
PMC6199229,11
PMC5913281,5
PMC6086860,5
PMC6009060,6
PMC6106878,15
PMC6488950,7
PMC6377647,7
PMC6382779,7
PMC6393520,8
PMC6441949,4
PMC6572141,9
PMC6360779,11
PMC6532258,6
PMC6394047,44
PMC6503750,4
PMC6588585,8
PMC6396260,2
PMC6507893,4
PMC6389943,10
PMC3876425,22
PMC3898825,2
PMC4853422,17
PMC4822848,4
PMC5714957,4
PMC6225669,6
